GSVICVC2 ,GSISSK1D ,GSVIVV12 ,GSISDRV4 ,GSVIU109 ,GSVICVS2,GSFXCA02 ,GSIRCA03 ,ABGS1176 ,GSVLFRU1 ,GSISEFE1 ,GSIRTR01 ,GSSWTR01,GSIRVA01 ,GSVLTYW1,GSVLGCW1,GSVIKY5E ,ABGSCAR2 ,GSVICVS1 ,GSVIUS3L,GSVILG10,GSVIUS31,GSISDRV5,GSXAT02I,GSVLL2B1,GSRVBA01,GSFXI001,GSISMNQS ,GSISMSS1
0.009540104272170951,0.004024270606110889,-0.003037944908419448,-0.007235162796661048,0.005788400380373825,-0.004474181639790018,-0.0077174619407564095,-0.006097323669128412,0.0011814463553046657,0.0028827480428552303,-0.011116635387883536,0.0049206186774516615,-0.007258933718651945,0.004257246041048438,0.0014732498370425586,0.009513472970081545,0.010412758575226123,-0.0031225089215075946,0.00791485735412881,0.003299253291388073,0.003928748028392212,0.0069173123668707665,-0.007211496188140665,0.000989182678886551,0.0025947498396225216,0.007063345658658607,-0.005925151091617271,-0.007667836605074602,-0.0006339485900307123
0.003102747906303255,0.006450894913737867,0.000647348306713748,-0.0022045718062598195,0.009624076960506,-0.007363576687625239,-0.0014964108774244672,0.002039126507792389,-0.009565745410281028,-0.0029661925720358435,-0.01067276939965416,0.0004552675876123972,-0.007664754145536036,-0.005387798185784833,0.006334393457970458,-0.004943004944758173,0.007164543730905787,-0.00943454694382574,0.0026380923188984197,-0.005936501622695968,-6.00674613651115e-05,-0.006126269030519358,0.007454236987133969,-0.006968337156715368,-0.008269280838882516,-0.0036728119215320818,-0.004888621875901015,-0.002038787857416789,-0.002927847394429459
5.9241613380086114e-05,0.001139542295085537,0.006568558992745313,-0.0054101847054281475,-0.00949771885567128,0.0014540299596559128,-0.009903242956701074,0.0036455683634823593,-0.0013019578531805681,0.010647835408974113,-0.01733443937795749,-0.0021481507370178215,0.005339432482955302,0.004338432241241549,-0.004973831144979565,0.002753923170341215,0.004297525674763998,0.0008349363075635488,-0.0010008755784938414,-0.005991354454338372,-0.006328989414534542,-0.0019207500798238937,-0.0022544673874529833,-0.012257831374980698,-0.007335306197061856,-0.005375980343612951,-0.006693392242688531,0.0016752775553992103,-0.001598168764065544
-0.014619831221670553,-0.008291523118642034,-0.011083394045921518,-0.01650239726783062,-0.009990957390679824,-0.0007820460910013153,-0.003838459270127619,-0.005500116871279803,0.0064352116899415515,0.0029559083241017256,-0.005557532836669145,-0.0016751926246066588,0.0003911025943423472,-0.013040403801042454,-0.0015570397137616558,0.006147180920649668,0.004889859561524138,0.00522307615228544,0.004358462920082427,0.008406638998654748,0.0030289407921811153,-0.0019957156798361252,-0.0018346563457457303,0.012526962732412638,-0.0014593825991407107,-0.007604515636831907,-0.005139240526552346,-0.0008017180153761457,-0.0025261587067611237
0.010549947248029117,-0.0036141838716178885,0.011662945141761505,0.005699200772836885,-0.009539616295543283,-0.00393296313306161,0.002996759779375972,-0.009518639406288018,0.005323177245515616,0.0036787354992706485,-0.007023363979906961,-0.00035122900804846467,-0.0024485217942978475,-0.0019442099569768373,0.005295337721628561,0.00343286572816755,0.009439030024453688,0.00016050511348099963,0.009151233842091279,0.005959951275182495,-0.010611935042777128,0.00598050075288257,-0.004668839244754511,-0.013948144348237636,0.006745077975021878,-0.0025033486543760966,-0.002048972918799705,-0.009520148826439647,0.002126970121433184
0.010709247538218359,-0.0065447957921101006,0.0025535601546054446,-0.0035223100678803848,-0.005326858596067739,-0.007478724094066609,0.001633184542676643,-0.0021311725685900108,0.010413547009004933,0.0011274697948732287,0.0028898495653417225,0.005353855604778841,0.002574922412658226,0.007122093562000211,0.0010009810725799219,-0.004979163784928167,-0.0035464904137706343,-0.0024106786425816713,0.005653312043578847,-0.0025039007828733515,0.0008727924285835058,-0.0032961850412503452,-0.004622555329030484,0.006980151261685653,0.0031718599749194012,-0.009833992645943247,0.003617128011276465,0.0032911914155118512,-0.008402071137512328
-0.01156835631171078,0.00895468919608011,0.006715064476843902,0.012077675865475368,0.005740679902578984,-0.002864247558896683,-0.009279518061441583,-0.009824522042068014,-0.01084681800981741,0.005899407420554899,0.010818584131723643,-0.0023948887290474057,0.004351406535632344,0.0066021932102455685,0.007126424781404799,0.0031977721960865053,-0.0070873140932368826,0.0013739643891367808,-0.00816079937896593,0.00012473977226391074,-0.0004288979664274581,0.013047014838631906,-0.00805537149893633,-0.009897758453222699,0.008403551642469333,0.0043207312305832855,-0.005563381207315006,0.0076984076977732446,0.010591592591358091
0.012560842430608416,0.005973200377515951,0.0014994714647470174,0.0015927477154418618,-0.002775367181519354,0.010498410820067338,0.005229474691096499,0.00930421974289686,0.004184314365585483,0.004284235310232379,-0.0024457766406653933,0.003132596311295224,-0.008349130050368194,0.0021878532417564387,-0.0013545784578609327,0.007866295905149898,-0.005013357261944249,0.005885049888391588,-0.0033470372211524073,0.005443085065205502,0.0017392554333075325,-0.010624228295226077,0.0072930695533086586,-0.009475401072721172,-0.006340709671429145,0.006672761900126929,0.005276561789437292,-0.007742192376434327,-0.0023160113990914892
-0.002239959917719053,-0.007522100131930222,-0.006082946136408647,-0.003880977118650793,0.00481536703510362,0.009076031802793339,0.0026014146554869267,0.006521079166329472,-0.003206673077390386,-0.002778271111841095,0.006786996354221658,-0.003567523987618779,-0.010800275306636058,-0.006846122711465454,-0.0056694593552539165,0.0057755540335927905,0.0028547105855843066,-0.007453792733129442,-0.008376204389013911,0.002262101177790992,0.0029147242796707315,0.0012292555690805594,-0.0032056471752396304,-0.0042384927846096845,-0.0048859732110593385,0.008595885279849188,0.003669359248862723,0.005113862399548703,0.007420072370428675
0.002651594614510754,0.006912845942336184,-0.0010067060577906948,-0.007890010099258507,-0.004446487411963653,-0.00777681562981902,0.0014417847925585832,0.0020698483495581285,0.0033047233294806167,0.001756030857341264,-0.007371737896354414,-0.0028264057394354327,-0.008631092349759801,-0.011988038141929357,0.010793393089000475,-0.005174495058987623,-0.0011000029461563114,0.0034640817725288295,0.0007088960796101846,-0.0026356534832436647,0.008490365971920414,0.007356898813289705,0.00746932532303487,0.011149148454894637,-0.006887664909647879,0.001021794284448374,-0.0009678033186303354,-0.001178210532583204,-0.00806276811408528
-0.006734665026147857,0.00547543554505528,0.008887023259690492,-0.0033276229284309572,0.008166495442264627,0.004549393026120661,-0.01243299065581098,-0.007346335184164926,-0.009408157401549285,0.009087778029956493,0.007328892312026641,-0.00542741804431936,0.00807044353319962,0.003558740452854346,-0.0054294112233382475,0.003057421536810566,-0.0003754588793658752,-0.00300980621309181,0.002795064080493357,-0.011418850593552769,-0.010576173046832203,0.0013282526831308941,0.004578783378082298,-0.01196127665226943,-0.005177366742329802,-0.007686711726933637,-0.002845244656639215,0.0017687223003883985,0.005331542480102177
-0.0035326806819933904,-0.006692633610830743,-0.0009703512525639738,-0.003370555100048569,-0.0046609605694487915,-0.0028973359397102346,-0.0012292686450390239,-0.003811127185772866,-0.009173283493203883,-0.00622916061613674,0.007489151994840192,-0.0004132752965847141,-0.004138676045404842,0.005093525463173617,0.0027021864882475015,-0.003458494096256707,0.006161021268443312,-0.0039993409033801585,-0.00028760846939876174,0.008358795177713691,-0.00020117972361244623,-0.0038922427638510837,-0.007775052666261296,0.007593892110914725,0.004128674062662163,-0.008192941845096127,0.006854395821821094,0.007103904972242416,0.005231033243297082
0.0004689903492740052,-0.0028556810462963705,-0.001674777533298471,-0.009754339242628328,-0.007504995313632378,6.464941558320904e-05,-0.0068472966588347135,-0.010916738896239075,-0.0025240090393824697,-0.01814223960989858,-0.004578790985371388,0.004105942045665089,0.011246735877333248,-0.0036862450633753843,-0.0034596274739872425,0.003320273218382337,-0.007252817712070637,-0.00869472972094186,0.008398645427556669,0.0016100738927623914,-0.0018168626398962777,0.009392184840546856,0.001597090826788523,-0.0024690431130350307,0.009051082008569522,0.0022199880246532248,0.0007105234120304879,-0.005773909651505882,-0.0027162470945863264
-0.008303884754388719,-0.007996322427527703,-0.0012530492977198167,-0.00495146881952317,0.00583264034430238,0.00036788466807312575,-0.004713545146378485,-0.003212833820449067,-0.0017115820956893472,-0.0035743258055729336,-0.0051011563130630225,0.008128415939089978,0.003997903880753914,-0.0020523195683338725,-0.005639833685586317,0.0026198580196645,0.002523421249989128,-0.013592943843636901,-0.002635155824115438,-0.007342858591934854,0.0026348571635359495,0.0073448131177472386,-0.005026406959816654,-0.016517676326894305,-0.00017947703076408582,-0.007789852748135473,-0.008665759864087644,-0.0026408568649611205,-0.002254206980659466
-0.0014687388610563823,-0.00022459455403932857,0.006972573963694925,0.011751015628409123,-0.0055655519917317065,0.0018586827749460452,0.0027970496954720795,-0.0031606761525579392,-0.004497028103616881,0.007273493638261096,-0.00024629407749958936,0.0033382372555848957,-0.00426947683176962,-0.011040230880494606,0.007498426626581849,-0.0026982368226480696,-0.008106031588609154,-0.004824957724816182,0.008933411962707569,0.0033583104860274043,-0.005736338821970673,0.00759795329390117,0.00920238797017728,-0.019251942298079878,0.010307852357564035,0.004079801222130449,-0.0015903205725748513,-0.0015186757783507967,-0.006755018042243812
-0.0017335034880954724,-0.007749375601214967,0.0027051364081572635,-0.005554262821211542,0.010127214002963188,0.008488614505834234,-0.0017467698492345026,0.006588668803200807,-0.0015155659850726332,-0.008249166430549123,-0.00929828385245234,0.002280173339331402,-0.0018542192103593858,0.003869911775296253,0.009863491348875467,0.007131221152417656,-0.0021687826028508246,0.016586406041546545,-0.004721327281069696,0.006466764146835986,-0.0045073550595024076,-0.010338731036498431,0.0011647050063455604,-0.01053188318935883,0.000512198203550569,0.0028706746876165073,0.001135602510336553,0.00820870126099618,-0.009816447609452479
-0.011459793415697864,-0.0061336637502422955,0.007259069848345056,0.005413765445316633,0.0020544987269002692,0.000504009155127616,-0.006821616602620271,-0.002273134425350565,0.00996110216977897,-0.011426312079993298,0.011551561577122414,0.006710180086254352,-0.008512216222942322,-0.00607021182943371,0.006842621432675575,0.01098830875627053,0.00850436916890005,-0.005045122021756997,-0.005436119050517889,0.005379306747316579,0.007406925049147474,0.003960323327979704,-0.0033454982391193807,0.0043787327840389065,-0.0037125693302138977,0.007194539730951907,-0.004517454147353293,-0.003955441209853401,0.001356446905605266
-0.0026292573660767486,-0.0034008455336319533,0.003441700992084878,0.0035359173703744806,0.0052416783178121365,-0.0024647563802243136,0.005820722189694176,-0.005704532641275695,0.00011657169073466897,-0.003157983613285024,-0.0016742624047326035,-0.0064425348614811015,0.003393141590427731,-0.003560004269826795,-0.009320251604386336,-0.0077106263935399245,-0.007343073791714819,-0.0056299893003166224,0.002013830773258065,0.010002940442178419,0.00527836390808871,0.002917937609607499,-0.0052908995219098824,-0.005357692456249813,-0.008861212789500935,0.005964704519331531,0.007317255228624581,-0.007379319963052237,0.0032569394923916573
0.0050550434108679035,0.007561480661483489,-0.01252324128130266,-0.0026964503788713323,0.00027170198330989554,0.005151916989068993,-0.0070793304209455996,0.002542531226781354,0.0069330496493101995,0.008564696063529057,-0.003131709542256091,-0.003923477900792187,-0.005203171189555712,0.0077291089741470835,0.011926187952771254,0.0061877327629241505,-0.003908247009540625,0.006054692552330831,0.0061238383914384315,-0.0034264279385371544,0.0028815865081311233,0.0032395967055937184,-0.008581299267599318,0.01218852119619664,0.009099403675237,-0.006791908240628002,0.004518940704902944,0.00846714729161605,0.00760886080944472
-0.003949829614333651,0.005133439840725568,-0.013475457006552762,0.0026587563265474626,-0.006887503313052029,0.0007116090350429004,0.007202927531764564,0.007486558880308612,0.004643438430684008,0.0041568455084777245,0.0015686666227320138,-0.00016326447347488876,-0.009513015760880117,-0.007312788718468201,-0.0005679904121869295,0.00036903669924947874,0.00310524184169093,0.00719867813132352,0.0019290378398289596,0.0008557664289623561,-0.001184560995705325,-3.828296814048482e-06,0.009056604666842834,-0.006533837089181656,0.0013920431307410746,-0.00659770112459633,-0.0052163290356682995,0.0043698460977522665,0.005046322331638346
0.00626022569240905,0.0019419276995786736,0.007521227509971699,-0.005632606360036534,0.0029930893601377434,-0.0017480593842409636,-0.00978233735849253,0.005948281608709946,-0.006391327524083509,0.0025333173847113047,0.004156936304940612,0.0032187146309931164,-0.0005826006638037799,-0.014832403196702666,0.0064376113623970214,0.0054484199687938,-0.007834860142797235,0.0036456260914812994,0.0048582823457538156,-0.008743250921731074,0.003995016368640014,0.0010772761322470417,0.005838254645214975,-0.008559097115936614,-0.008363461975389574,-0.007237725141020668,0.009276917890391092,-0.0033678568827645522,0.0004207743096082946
-0.0017418651561851746,0.009813915630091995,0.0009000539592934995,0.002294039127474665,-0.006812899400229313,0.002860100174043599,-0.0068541680001532775,-0.002693264614570785,0.00802199421530999,-0.005097092835018586,0.00024278909823992703,-0.006431272403046072,-3.8610685410254226e-05,-0.006628161074729381,-0.006066429531236381,-0.001230747125681072,0.0055712195681611775,-0.000933035948527981,0.0010848095771805355,0.009856406350876732,-0.009368101584811918,0.014301446672224612,0.0009360484578253246,-0.013138109035580782,0.00216335665999446,-0.008998019856337788,0.006375920422528427,-0.0013416118452737943,-0.0010429420204642861
-0.004317342017828293,-0.005651355250368869,0.0010412652257914146,-0.008018193721760063,-0.008920871165190433,0.0048122603104281785,-0.009368927490115411,-0.0004935089445288741,0.009414854580312151,-0.017719349668612216,-0.0029011847914169747,0.008426029783135709,-0.004570241971721084,-0.012124619997154954,-0.008973353944150754,-0.00823776997846256,-0.0016568177464959947,-0.0017581829418077295,-0.001580135468976438,-0.008592364769087587,-0.0045600730889315865,0.0017859187985704507,-0.0001731539845946893,-0.010189237628716442,0.0014652317973562548,0.0014438305830234317,0.0006802890239538616,-0.004023620026708208,0.005361563566116161
-0.006505193157220492,0.0024906400567716075,-0.0029349219675742994,0.00944340209177887,-0.001370146739208349,0.007666438436106793,0.014185252016877838,0.003232247923325396,-0.009135004740187391,0.004137336055440023,-0.011108057535006086,0.008136192905918957,0.004901398745546481,0.006759342345300844,0.007876944663757712,0.007819648231808448,0.0030551621952137255,0.008864037018555945,0.006152850264964836,0.0007726868414747553,0.0018518109687279383,0.012753599133270463,0.008368861613409594,0.008564239005381582,-0.007747561670091491,0.010107253474734332,0.005998579556645141,0.0011656535437233756,-0.003949758964027701
-0.00038722834051354866,-0.004169934883680751,0.006626146640087903,0.0124754457322212,0.005957348572574103,0.0031524923419285786,0.004658489761798746,-0.002970279649849029,0.004611172678969346,0.0016273017209924529,-0.00960707636575705,0.008578686735281197,0.0025335768855974097,0.0057504956648309295,0.0034222942430789743,0.007900243867868195,-0.0010341223741232534,-0.0067182417346831075,0.00397374436450314,0.007522649619254298,-0.004125312655077724,-0.00869952366382507,0.0015756496475550497,-0.005379678004060961,0.005360437527319199,-0.011462649156851626,0.009422223160566012,-0.0005935406113243297,0.005932622336662501
0.004934539729055105,-0.007386141990005415,-0.0061091585623085,0.006828654018153363,0.004858032812509988,-0.004806056207965189,0.003744788743018758,-0.00043117250770465703,-0.005791237660075829,0.006950049396460787,0.0022685521194775607,-0.0035158000984331765,-0.0076650831201294164,0.00572660204771142,-0.005793522127234054,-0.009615785260010183,0.000211645527333854,-0.009954233543486924,0.0018935549695636852,0.008064084840058766,0.008316755229365863,-0.0009709984345117563,0.00574785519664662,-0.007136324503382042,0.0041453858153490085,-0.010069201643344714,0.004835090154168298,-0.004280140946883067,-9.607550257857526e-05
0.005128641873790749,-0.005708860333537151,-0.011653766633495323,-0.004531502576299423,-0.006491110672486753,0.002720130122440885,0.006945181974504069,-0.0026194154556818394,-0.009367464010851447,-0.006926621993560737,0.009270269308937991,-0.00600279020822293,0.002635822862858848,8.005445612520087e-05,-0.00552937403198347,-0.00473061562919797,-0.004947621095137924,0.004331313385308249,-0.009627549539910433,0.0002735102599135896,0.005351243338662921,-0.002557769610244909,0.0035700149268518416,-0.001448734747837098,-0.0033528147309944967,0.002272659614072335,-0.003493141301083655,-0.008011186425648832,0.011502446111417822
-0.000633516711579866,0.009732227247061593,0.0013184418725628482,0.0016037692359282543,-0.00020698119609372477,-0.000917368315412874,-0.006712340168481717,-0.0012592405676954267,-0.005317268372630309,0.008039284811242865,-0.005462776550660795,-0.0038778361395661364,0.005901025355832893,0.0022690174500616615,-0.00961497402476212,-0.004227503420976964,-0.003999101712579448,-0.0071552721098432455,0.0027275152975581303,-0.0008723672843119645,-0.0050997843987230585,-0.0011136463630393896,-0.00812621883453428,-0.005466402345806621,-0.0025143021372047076,-0.00045188766684363114,0.004512304502707123,0.0016370824192578268,-0.0024013399884898305
0.010396912748067757,-0.002027397949151287,-0.013004303132636195,-0.007300727472759901,0.0034976265750596923,0.008017123692007834,0.012349337228033098,-0.0006934624768417078,-0.0016443461448453775,0.003661209940781101,0.006363966589573522,0.00870170583711484,0.008402188049327573,0.007140338768005582,0.007648663374645927,0.00844756453484699,-0.005478122328524507,-0.0017758957972948653,0.003659465870712705,-0.0017753211725927368,0.002238444770177226,-0.004812676550609556,0.005930228301953299,-0.008846302346332208,-0.009684100938605252,0.010691736108898932,-0.00667969160738374,-0.008234339462355965,0.0018090660380235303
0.007478253770053148,0.00042322829339100886,-7.683414654524254e-05,0.00857273167217541,-0.0010091432406987351,0.007647430714785053,0.0027357941988416733,-0.013227109164266511,0.0018992528335721654,0.0026599187444049663,0.00254178497508528,0.0037403277670462693,0.003803412638757603,0.0029893296394219063,0.0023532933266941472,0.004535928523415742,0.001833291678373857,-0.005260848294574382,-0.005916351467392647,-0.007446080414260849,-0.006519937300646058,-0.008145823462934649,0.004898397839013127,-0.009205849644884516,0.002486070820836871,0.00020277465736310727,0.0016780427672139215,-0.00483891950263945,-0.0023835382112552196
0.006391534252894735,0.005035113914648906,-0.007761415488549185,0.0017856354814878286,-0.0038776632955751997,0.0067768056907602705,0.005870840577841063,0.00016467367738257684,0.0002720135995891192,-0.005706403382202546,0.0035511455889775407,-0.005381478683219579,-0.005363307923265583,0.0051931510419616555,0.0014901540281234624,0.004591010844664033,0.00937110844687738,-0.004341640398960274,-0.008870515918607144,-0.00026585465874668675,-0.002279951558532769,-0.010483617266066185,0.002849088650159146,-0.010909851030554495,-0.0019291771926435294,-0.008625871346729846,0.00553847957608527,0.008889042181844548,0.011223501957294477
0.0005090057515030415,-0.005784261996119315,0.014753537920548166,0.0024437571379112523,0.003459822723490813,0.0009248082482075538,-0.007160502333204694,0.0025212144041275066,0.007652041165850437,-0.018661028134876682,0.008610033055172713,-0.0054418822384072136,0.0007037912118488003,-0.003853389556346336,-0.008606471769614737,0.005684206745398306,-0.0035553875474864664,0.001270304532478774,-0.0050786762926077625,-0.006525994820318177,0.002407567696815268,0.008667010142838282,0.008267014742908899,-0.017636470503967976,0.005208353707702518,-0.002620664611920739,-0.010167853285012338,-0.008727302375981672,-0.0037982809199151755
0.005204563845513297,-0.005026917978194157,-0.0006532063899599973,0.00956491746355817,-0.005714936526858826,0.0020713835747675747,0.0067845513264217705,0.010032073076439591,-0.0032507390461526298,0.015114607994419924,0.009409304819200192,0.008846012266691858,-0.003587896785231898,0.005523237180154543,0.009707787285221925,-0.010734781491342969,-0.002009979383018238,-0.003101743830072239,-0.0018207787432911356,0.0024854380023632792,0.004734564782593272,0.01199063437673881,-0.001131364107143001,-0.011295944720041801,0.0003527560480145013,0.00807694639152422,-0.001705868731762512,-0.003786450858203464,-0.006831779808162582
-0.0002701355550095049,0.008407454126838578,0.004623645061733064,0.002090671971529437,-0.008354970725445204,-0.008066973358700207,0.006931172615143595,0.004187450159433133,-0.005875456348695524,0.005653277135209913,0.006828748493927249,-0.0085049258889954,0.0034381926755368084,-0.010448863161236771,0.0012082759303064755,0.00587298696280535,0.01210450506838167,-0.004011472737874857,0.006642872222917652,0.0036495719619855887,0.0018439282346934766,-0.0033427130373872684,-0.00019742922328309635,0.00943351854380129,-0.004724616335857313,-0.0014017132387049956,0.003579091237896257,-0.006272308829229962,0.006673296617423396
0.0015654924839113094,0.010861162749018459,-0.0024869686952512147,0.0049405446414561415,-0.004630663175788364,-0.0025298397019862763,0.007886262688852575,0.002656703700936516,-0.005293004987466848,0.012791420986217824,0.006837429795135657,0.0038477085371423935,0.002557872661112565,0.0009614733608993977,-0.006392153533636978,-0.007747633795973553,0.006723082193012574,0.004789011471132849,-0.0022210562136264138,-0.011458768515475767,-0.009694966137533562,0.002574931708372866,-0.008801817294196311,0.003866798621761798,-0.004176696632275279,-0.0017222064650606994,-0.009390006020982333,0.009224194658993637,-0.005585320720810516
0.005092932395023109,-0.005442917831630563,0.004436014296044478,0.0033553573286559013,-0.004019057707630834,0.008930502977969204,-0.009307693202193733,-0.00010080482317740332,-0.005161277366080141,-0.004848964976378496,-0.007831234715174114,0.0011620952690093505,0.002125444904976421,0.0068646055810972955,-0.008172998320187417,0.007546952417112705,-0.001296365043377053,-0.010681190701923993,-0.007482235486956013,-0.0020942791432347445,-0.0035090148426310313,-0.010085718137959348,-0.005314384739378633,-0.012682597679192569,-0.00031042180484140523,0.003012692365429905,-0.0032545628180897456,-0.009195426975956308,-0.006034815133030058
-0.009180685023827342,-0.007353521948558355,-0.001298837884942808,-0.003687906615591435,-0.005912122476200583,7.433824201724746e-05,0.004557282838836423,0.01237422431634616,-0.00951849257357326,-0.006571013063141197,0.0017078643186743685,0.0031231824111820875,-0.001910044969077179,-0.005506103164525807,-0.004778264093358955,0.008349369555135417,-0.0029511842026397356,0.0007716893133159432,-0.003534565729348132,-0.009463514798169096,0.0025274054667277393,0.0020562580224672646,0.0043994112889021095,-0.005100121094751692,-0.0055671198273630615,0.0011726468071361798,-0.0036291143677456613,-0.00035008694443184815,-0.004473570806878976
